fault_id,node_id,visit_id,visit_date:,original_reported_date,node_age,node_type,fault_type,engineer_skill_level,engineer_note,outcome
FAULT8330,NODE346,0,2020-09-22 00:00:00,2020-09-13 00:00:00,2,TYPE1,FAULT9,LEVEL1,139 157 143 142 191 45 53 81 3 141 194,FAIL
FAULT3206,NODE22,0,2020-12-23 00:00:00,2020-12-21 00:00:00,20,TYPE1,FAULT5,LEVEL5,62 51 69 49 193 148 142 201,SUCCESS
FAULT1763,NODE13,1,2020-07-23 00:00:00,2020-07-19 00:00:00,0,TYPE4,FAULT6,LEVEL4,146 4 59 72 148 184 70 141 19 64 105 17 135,SUCCESS
FAULT3621,NODE85,3,2020-10-14 00:00:00,2020-09-20 00:00:00,12,TYPE5,FAULT2,LEVEL1,155 167 83 168 75 187 2 69 42 34 137 200,FAIL
FAULT2558,NODE210,0,2020-11-17 00:00:00,2020-11-08 00:00:00,15,TYPE3,FAULT8,LEVEL4,143 123 149 30,FAIL
FAULT7824,NODE349,2,2020-08-26 00:00:00,2020-08-10 00:00:00,20,TYPE2,FAULT3,LEVEL1,99 28 132 64 30 122 89 126 25 171 161 198 5,FAIL
FAULT6668,NODE180,4,2020-11-02 00:00:00,2020-10-07 00:00:00,14,TYPE4,FAULT6,LEVEL1,128 19 6 153 28 32 133 74 154,SUCCESS
FAULT3763,NODE172,0,2020-08-22 00:00:00,2020-08-12 00:00:00,9,TYPE5,FAULT6,LEVEL2,43 140 39 14 113 102 27 77 30,FAIL
FAULT8111,NODE153,1,2020-01-23 00:00:00,2020-01-18 00:00:00,19,TYPE5,FAULT5,LEVEL4,57 185 194 36 166 30 136 0 46 153 98 181 74,SUCCESS
FAULT1474,NODE96,0,2020-03-20 00:00:00,2020-03-13 00:00:00,20,TYPE3,FAULT7,LEVEL5,9 22 124 146 139 199 71 40 38 106 167 2 44 13,SUCCESS
FAULT7765,NODE417,1,2020-08-04 00:00:00,2020-07-17 00:00:00,8,TYPE4,FAULT1,LEVEL4,80 184 194 50 47 59,SUCCESS
FAULT500,NODE87,0,2020-05-10 00:00:00,2020-05-07 00:00:00,18,TYPE1,FAULT1,LEVEL5,12 21 99 84 199 172,SUCCESS
FAULT1348,NODE452,0,2020-05-09 00:00:00,2020-05-08 00:00:00,4,TYPE3,FAULT9,LEVEL3,175 111 136 26 148 135 120 36 192 139 167 137 116 4 126,SUCCESS
FAULT2037,NODE319,1,2020-04-29 00:00:00,2020-04-18 00:00:00,13,TYPE3,FAULT6,LEVEL2,84 52 56 194 150 74 178 196 134,FAIL
FAULT6177,NODE303,1,2021-01-03 00:00:00,2020-12-19 00:00:00,11,TYPE1,FAULT4,LEVEL5,109 201 187 110 22 15 23 144 159 38 2 6 40 137 82,SUCCESS
FAULT2862,NODE435,0,2020-05-07 00:00:00,2020-05-03 00:00:00,3,TYPE4,FAULT5,LEVEL3,16 70 81 25 9 161 141,SUCCESS
FAULT2051,NODE267,1,2020-01-22 00:00:00,2020-01-05 00:00:00,7,TYPE5,FAULT3,LEVEL4,53 122 100 92 142 171 121,SUCCESS
FAULT8267,NODE219,0,2020-03-10 00:00:00,2020-03-05 00:00:00,4,TYPE3,FAULT9,LEVEL2,17 135 163 100 73 104 157 10 69 57 51 145 43 147,SUCCESS
FAULT5558,NODE139,0,2020-01-17 00:00:00,2020-01-07 00:00:00,8,TYPE5,FAULT2,LEVEL4,155 126 71 145 111 60 12 46 135 81 16 105 78 108,SUCCESS
FAULT9550,NODE423,1,2020-07-01 00:00:00,2020-06-19 00:00:00,3,TYPE4,FAULT1,LEVEL1,127 139 129 119 98 173 131 11 157 55 86 54 17 4,FAIL
FAULT5864,NODE253,1,2020-12-30 00:00:00,2020-12-18 00:00:00,17,TYPE4,FAULT3,LEVEL3,28 182 24 103 149 63,SUCCESS
FAULT2867,NODE454,1,2020-03-24 00:00:00,2020-03-18 00:00:00,12,TYPE5,FAULT7,LEVEL4,146 18 62 20 174 59 116,SUCCESS
FAULT2278,NODE311,0,2020-04-26 00:00:00,2020-04-21 00:00:00,16,TYPE3,FAULT4,LEVEL5,42 26 136 119 127 57 93 76,SUCCESS
FAULT5319,NODE291,2,2020-11-19 00:00:00,2020-11-07 00:00:00,5,TYPE2,FAULT7,LEVEL2,13 5 190,FAIL
FAULT1094,NODE331,2,2020-04-04 00:00:00,2020-03-15 00:00:00,19,TYPE3,FAULT7,LEVEL5,130 121 135 58 30 50 152 44 81 68 143 24,SUCCESS
FAULT3975,NODE404,1,2020-12-24 00:00:00,2020-12-13 00:00:00,10,TYPE5,FAULT7,LEVEL5,141 35 201 96 177 192,SUCCESS
FAULT9769,NODE460,0,2020-12-15 00:00:00,2020-12-09 00:00:00,16,TYPE1,FAULT8,LEVEL3,167 147 192 120,FAIL
FAULT7887,NODE144,1,2020-09-17 00:00:00,2020-09-07 00:00:00,3,TYPE2,FAULT9,LEVEL3,83 131 49 82 75 43,SUCCESS
FAULT7630,NODE215,1,2020-04-13 00:00:00,2020-04-05 00:00:00,11,TYPE4,FAULT8,LEVEL1,31 66 71 132 83 37 195 185 74 165 6 138 67,SUCCESS
FAULT428,NODE22,1,2020-12-18 00:00:00,2020-12-08 00:00:00,6,TYPE2,FAULT1,LEVEL5,135 56 24 173 52 29 147 174 61,SUCCESS
FAULT4061,NODE145,2,2020-11-04 00:00:00,2020-10-14 00:00:00,14,TYPE5,FAULT4,LEVEL5,190 132 150 29 142 202,SUCCESS
FAULT7234,NODE227,1,2020-10-04 00:00:00,2020-09-19 00:00:00,1,TYPE5,FAULT9,LEVEL2,31 10 96 156 126 192,FAIL
FAULT9037,NODE232,0,2020-09-28 00:00:00,2020-09-20 00:00:00,19,TYPE1,FAULT1,LEVEL5,125 20 166 24 80 200,FAIL
FAULT9390,NODE490,0,2020-11-05 00:00:00,2020-11-03 00:00:00,9,TYPE1,FAULT4,LEVEL1,197 186 116 74 195 190 173 101 200 80,FAIL
FAULT5706,NODE220,2,2020-10-27 00:00:00,2020-10-17 00:00:00,8,TYPE5,FAULT9,LEVEL5,88 159 112 145 130 138 16 144 97 78 86,SUCCESS
FAULT6958,NODE201,0,2020-02-03 00:00:00,2020-02-01 00:00:00,5,TYPE1,FAULT2,LEVEL1,133 188 73 137 180,FAIL
FAULT1993,NODE163,0,2020-10-20 00:00:00,2020-10-16 00:00:00,18,TYPE2,FAULT2,LEVEL4,180 84 167 114 175 71 32 76,FAIL
FAULT2360,NODE341,0,2021-01-01 00:00:00,2020-12-24 00:00:00,11,TYPE3,FAULT4,LEVEL5,188 42 129 17,SUCCESS
FAULT5867,NODE13,0,2020-04-11 00:00:00,2020-04-07 00:00:00,6,TYPE4,FAULT4,LEVEL3,171 16 138 149 22 168 37 78,FAIL
FAULT8167,NODE426,0,2020-06-20 00:00:00,2020-06-16 00:00:00,2,TYPE4,FAULT9,LEVEL1,104 85 39 118 135 183 102,FAIL
FAULT6396,NODE36,0,2020-08-20 00:00:00,2020-08-11 00:00:00,11,TYPE4,FAULT9,LEVEL3,66 153 158 156 98 6 74 84 145 50 3,FAIL
FAULT2466,NODE186,2,2020-10-19 00:00:00,2020-10-08 00:00:00,18,TYPE5,FAULT3,LEVEL3,126 56 106 201,SUCCESS
FAULT2944,NODE178,0,2020-07-09 00:00:00,2020-07-01 00:00:00,7,TYPE1,FAULT8,LEVEL2,89 31 22 94 113 192 142 196,SUCCESS
FAULT2395,NODE298,1,2020-12-02 00:00:00,2020-11-23 00:00:00,5,TYPE4,FAULT6,LEVEL3,75 161 27 48 118 91,FAIL
FAULT6152,NODE311,3,2020-03-27 00:00:00,2020-02-20 00:00:00,16,TYPE4,FAULT6,LEVEL2,189 22 33 24 31 10 146 50 67,FAIL
FAULT9325,NODE428,0,2020-06-22 00:00:00,2020-06-20 00:00:00,20,TYPE3,FAULT3,LEVEL5,123 96 182 1 155 46 146 156 117,SUCCESS
FAULT1730,NODE305,2,2021-01-09 00:00:00,2020-12-19 00:00:00,20,TYPE2,FAULT7,LEVEL2,102 77 57 0 18,FAIL
FAULT4956,NODE420,1,2020-03-17 00:00:00,2020-03-06 00:00:00,8,TYPE4,FAULT8,LEVEL2,128 135 50 119 69 201 120 153 142 79 83,SUCCESS
FAULT2745,NODE303,0,2020-03-23 00:00:00,2020-03-21 00:00:00,13,TYPE4,FAULT6,LEVEL4,52 13 50 84,SUCCESS
FAULT1240,NODE415,0,2020-09-09 00:00:00,2020-09-03 00:00:00,3,TYPE1,FAULT3,LEVEL5,168 55 37 90 180 10 23 185,SUCCESS
FAULT2946,NODE386,0,2020-07-25 00:00:00,2020-07-22 00:00:00,6,TYPE2,FAULT8,LEVEL2,64 74 85,FAIL
FAULT9204,NODE410,1,2020-03-28 00:00:00,2020-03-19 00:00:00,20,TYPE4,FAULT1,LEVEL2,74 113 156 52 129,FAIL
FAULT6984,NODE26,3,2020-03-12 00:00:00,2020-02-07 00:00:00,8,TYPE2,FAULT1,LEVEL2,95 114 65 2 138 201,FAIL
FAULT6482,NODE418,0,2020-05-17 00:00:00,2020-05-07 00:00:00,18,TYPE2,FAULT5,LEVEL1,188 155 14,SUCCESS
FAULT666,NODE301,0,2020-07-14 00:00:00,2020-07-12 00:00:00,15,TYPE2,FAULT1,LEVEL4,39 84 179 53 78 8 127 9 108 102 159 3 83 115,FAIL
FAULT6125,NODE365,0,2020-09-24 00:00:00,2020-09-16 00:00:00,5,TYPE5,FAULT5,LEVEL3,32 108 85 146 135 169 19 103 21 201,FAIL
FAULT4284,NODE59,0,2020-09-22 00:00:00,2020-09-14 00:00:00,13,TYPE4,FAULT3,LEVEL4,176 138 137 50 72 39 179 180 43 195,FAIL
FAULT2631,NODE7,1,2020-06-05 00:00:00,2020-05-24 00:00:00,5,TYPE5,FAULT3,LEVEL2,4 79 87 173 113 110 189,SUCCESS
FAULT862,NODE412,0,2020-05-07 00:00:00,2020-05-05 00:00:00,13,TYPE4,FAULT7,LEVEL5,190 128 200 46 199 96 155 191 21 130 158,SUCCESS
FAULT9151,NODE471,0,2020-10-02 00:00:00,2020-09-22 00:00:00,15,TYPE3,FAULT1,LEVEL5,6 25 103 16 126,SUCCESS
FAULT7111,NODE203,0,2020-08-05 00:00:00,2020-08-04 00:00:00,3,TYPE2,FAULT3,LEVEL1,144 69 10 119 96 29 71 36 136 46 16 172 152 127 17,SUCCESS
FAULT4632,NODE158,0,2020-04-27 00:00:00,2020-04-18 00:00:00,8,TYPE3,FAULT6,LEVEL2,123 199 90 91 131 169 106 9 130 125,SUCCESS
FAULT3129,NODE219,1,2020-09-07 00:00:00,2020-08-24 00:00:00,19,TYPE4,FAULT1,LEVEL3,112 4 3 19 139 113,FAIL
FAULT1608,NODE471,1,2021-01-05 00:00:00,2020-12-20 00:00:00,18,TYPE2,FAULT2,LEVEL3,26 60 68 22 95 160,FAIL
FAULT3332,NODE291,1,2020-03-13 00:00:00,2020-02-22 00:00:00,8,TYPE5,FAULT7,LEVEL5,190 29 87 95,FAIL
FAULT2206,NODE292,0,2020-12-18 00:00:00,2020-12-15 00:00:00,10,TYPE1,FAULT3,LEVEL3,113 149 187 147 156 57 48 98 14 164 36 136 201,FAIL
FAULT6309,NODE421,1,2020-05-18 00:00:00,2020-05-04 00:00:00,10,TYPE1,FAULT1,LEVEL1,81 59 106 61 29 169 136 150 48 189 69 73 56,FAIL
FAULT4854,NODE217,2,2020-11-16 00:00:00,2020-11-05 00:00:00,12,TYPE3,FAULT6,LEVEL3,58 147 26,SUCCESS
FAULT1401,NODE71,1,2020-04-19 00:00:00,2020-04-06 00:00:00,20,TYPE1,FAULT5,LEVEL2,144 165 141 105 185 69 130 8 66 18 138 151 86 152,FAIL
FAULT4081,NODE155,1,2020-02-12 00:00:00,2020-02-01 00:00:00,7,TYPE2,FAULT8,LEVEL1,92 122 102 147 60 183 2,FAIL
FAULT5037,NODE324,0,2020-11-26 00:00:00,2020-11-23 00:00:00,4,TYPE4,FAULT6,LEVEL2,160 140 92,SUCCESS
FAULT377,NODE108,4,2020-11-11 00:00:00,2020-10-23 00:00:00,17,TYPE5,FAULT2,LEVEL3,161 151 89 187 200 69 118 21 91 169 110 113 36 17,SUCCESS
FAULT4019,NODE314,1,2020-11-14 00:00:00,2020-11-05 00:00:00,3,TYPE2,FAULT3,LEVEL1,80 8 29 25 151 182,SUCCESS
FAULT4633,NODE294,0,2020-03-20 00:00:00,2020-03-15 00:00:00,6,TYPE1,FAULT5,LEVEL2,49 158 74 77 98 152,SUCCESS
FAULT5952,NODE474,1,2020-01-19 00:00:00,2020-01-12 00:00:00,17,TYPE3,FAULT1,LEVEL5,185 112 60 40 22,SUCCESS
FAULT8741,NODE388,3,2020-02-27 00:00:00,2020-02-06 00:00:00,20,TYPE4,FAULT4,LEVEL5,78 201 22 184 9 139,SUCCESS
FAULT9490,NODE280,1,2020-03-18 00:00:00,2020-03-14 00:00:00,18,TYPE5,FAULT1,LEVEL5,182 152 169 80 102 111 187 158 91,SUCCESS
FAULT5529,NODE403,2,2020-11-25 00:00:00,2020-11-01 00:00:00,12,TYPE4,FAULT6,LEVEL1,35 154 137 104 145 56 44 52 150,FAIL
FAULT8270,NODE89,0,2020-12-08 00:00:00,2020-12-07 00:00:00,4,TYPE3,FAULT6,LEVEL4,100 203 160 143 65,SUCCESS
FAULT5331,NODE83,0,2020-03-16 00:00:00,2020-03-06 00:00:00,17,TYPE3,FAULT3,LEVEL3,24 104 1 157 111 31 50,SUCCESS
FAULT8348,NODE227,0,2020-10-23 00:00:00,2020-10-17 00:00:00,17,TYPE3,FAULT7,LEVEL3,137 187 110 203 64 189 23 104 106 201,FAIL
FAULT8484,NODE149,0,2020-04-19 00:00:00,2020-04-11 00:00:00,11,TYPE5,FAULT3,LEVEL2,53 98 24,FAIL
FAULT5246,NODE26,0,2020-10-29 00:00:00,2020-10-23 00:00:00,6,TYPE2,FAULT7,LEVEL2,5 44 79 99 138 126 113 133 61 181 186 184 33 51 161,SUCCESS
FAULT9716,NODE132,0,2020-03-24 00:00:00,2020-03-21 00:00:00,12,TYPE4,FAULT9,LEVEL5,156 124 45 121,SUCCESS
FAULT8620,NODE106,0,2020-06-16 00:00:00,2020-06-13 00:00:00,18,TYPE1,FAULT1,LEVEL4,128 68 65 57 81 112,SUCCESS
FAULT5888,NODE371,2,2021-01-09 00:00:00,2020-12-20 00:00:00,6,TYPE1,FAULT8,LEVEL5,16 75 93 203 12 2 23 38 129 53 109 178 115 111,SUCCESS
FAULT871,NODE489,1,2020-05-14 00:00:00,2020-05-06 00:00:00,2,TYPE2,FAULT7,LEVEL2,92 201 181,FAIL
FAULT7152,NODE225,1,2020-03-08 00:00:00,2020-02-25 00:00:00,14,TYPE4,FAULT4,LEVEL5,61 149 79,FAIL
FAULT4492,NODE323,0,2020-11-24 00:00:00,2020-11-14 00:00:00,11,TYPE1,FAULT5,LEVEL4,140 158 4 60 41 201 188 173 103 203,SUCCESS
FAULT2427,NODE130,3,2020-10-02 00:00:00,2020-09-03 00:00:00,8,TYPE1,FAULT1,LEVEL3,189 123 146 27 68 104 111 136 113 42 170 95 2 182,SUCCESS
FAULT7185,NODE17,2,2020-05-13 00:00:00,2020-04-23 00:00:00,3,TYPE2,FAULT9,LEVEL2,66 73 57 71 138,SUCCESS
FAULT4593,NODE2,1,2020-10-25 00:00:00,2020-10-14 00:00:00,0,TYPE4,FAULT4,LEVEL2,148 196 144 51 86 47 159 68 80 67 94 111 20 184,SUCCESS
FAULT8865,NODE140,3,2020-08-07 00:00:00,2020-07-17 00:00:00,20,TYPE1,FAULT2,LEVEL5,11 175 104 18 167 36 160 110,FAIL
FAULT9211,NODE325,3,2020-06-21 00:00:00,2020-06-02 00:00:00,14,TYPE1,FAULT3,LEVEL3,98 197 154 191 20 2 117 25 160,SUCCESS
FAULT7154,NODE90,1,2020-04-29 00:00:00,2020-04-19 00:00:00,10,TYPE2,FAULT2,LEVEL5,176 163 115 202 66 160 40 110 128 172 91,SUCCESS
FAULT4365,NODE136,0,2020-01-21 00:00:00,2020-01-19 00:00:00,7,TYPE1,FAULT8,LEVEL5,66 130 126 34 172 92 170 135 44 101 134,SUCCESS
FAULT4479,NODE400,0,2020-07-26 00:00:00,2020-07-20 00:00:00,17,TYPE2,FAULT7,LEVEL1,141 181 105 165 99 136 203,SUCCESS
FAULT1977,NODE194,0,2020-04-05 00:00:00,2020-04-04 00:00:00,12,TYPE2,FAULT9,LEVEL1,151 98 33 46 163 103 30 7 55,FAIL
FAULT1178,NODE170,1,2020-12-12 00:00:00,2020-12-02 00:00:00,9,TYPE3,FAULT7,LEVEL4,34 55 54 4,SUCCESS
FAULT7628,NODE176,0,2020-04-05 00:00:00,2020-04-03 00:00:00,15,TYPE2,FAULT7,LEVEL3,1 126 135 72 196 82 162 40 41 78 90 70 200,SUCCESS
FAULT114,NODE225,3,2020-08-28 00:00:00,2020-08-07 00:00:00,13,TYPE2,FAULT8,LEVEL1,55 22 101 27 165 145 74 5 172 178 63 192 129,SUCCESS
FAULT2031,NODE21,1,2020-01-23 00:00:00,2020-01-14 00:00:00,9,TYPE3,FAULT3,LEVEL2,124 140 82 60 107 11 64 183 25 137,FAIL
FAULT7324,NODE21,0,2020-11-18 00:00:00,2020-11-11 00:00:00,1,TYPE1,FAULT1,LEVEL2,85 104 96 31 28 202,FAIL
FAULT7554,NODE122,0,2020-05-03 00:00:00,2020-05-02 00:00:00,0,TYPE3,FAULT8,LEVEL4,6 173 177 74 144 71 117 37,SUCCESS
FAULT4207,NODE381,1,2020-01-10 00:00:00,2020-01-03 00:00:00,15,TYPE2,FAULT9,LEVEL1,107 91 77 159 44 46 168 157 76 149 131 201,SUCCESS
FAULT7586,NODE221,1,2020-09-21 00:00:00,2020-09-07 00:00:00,11,TYPE5,FAULT9,LEVEL4,24 40 18 159 148 104 94 71 88 178 50 136 75,SUCCESS
FAULT2337,NODE63,1,2020-07-01 00:00:00,2020-06-21 00:00:00,0,TYPE3,FAULT8,LEVEL5,73 117 156 105 119 179 185 74 126 58 161 7 60 108 116 200,SUCCESS
FAULT1925,NODE77,1,2020-12-17 00:00:00,2020-12-07 00:00:00,20,TYPE2,FAULT6,LEVEL4,107 127 26 182 79 134 24 152,SUCCESS
FAULT6775,NODE224,1,2020-06-27 00:00:00,2020-06-19 00:00:00,13,TYPE3,FAULT2,LEVEL2,155 59 30 16 171 178 85 38 110 88 177 91,FAIL
FAULT7903,NODE32,0,2020-07-15 00:00:00,2020-07-10 00:00:00,14,TYPE5,FAULT2,LEVEL2,131 153 33 187 166 142 12 174,FAIL
FAULT8659,NODE109,0,2020-06-25 00:00:00,2020-06-23 00:00:00,0,TYPE2,FAULT8,LEVEL5,55 136 182 146 45 91 74 21 151 173 41 22 164 82 200,SUCCESS
FAULT6078,NODE17,0,2020-04-27 00:00:00,2020-04-24 00:00:00,11,TYPE5,FAULT9,LEVEL1,127 82 145 12 4 105 117 6 122,FAIL
FAULT659,NODE265,0,2020-09-16 00:00:00,2020-09-13 00:00:00,6,TYPE4,FAULT2,LEVEL4,35 94 40 47 60 173 25 154 66 199 144 167 11 71 15,FAIL
FAULT8786,NODE44,1,2020-11-22 00:00:00,2020-11-10 00:00:00,5,TYPE1,FAULT3,LEVEL4,96 31 86 174 131 160 44 36 74 46,SUCCESS
FAULT6033,NODE147,0,2020-06-17 00:00:00,2020-06-12 00:00:00,20,TYPE4,FAULT8,LEVEL5,48 180 76 201 127 150,SUCCESS
FAULT7761,NODE266,0,2020-08-23 00:00:00,2020-08-21 00:00:00,3,TYPE4,FAULT5,LEVEL3,154 114 100 176 103 110 61 158 130 83 97 168 126 76 99 200,SUCCESS
FAULT3627,NODE191,3,2020-10-28 00:00:00,2020-10-05 00:00:00,13,TYPE2,FAULT9,LEVEL1,18 172 63 111 91 44 117 140 175 114,SUCCESS
FAULT6864,NODE327,1,2020-09-17 00:00:00,2020-09-08 00:00:00,16,TYPE1,FAULT4,LEVEL1,5 53 202 179 30 123 114 68 12 20 9 40 104,FAIL
FAULT7828,NODE240,4,2020-09-14 00:00:00,2020-08-07 00:00:00,20,TYPE2,FAULT3,LEVEL1,62 82 72 124 202 30 8 51 41 101 19 71 42 191 16,SUCCESS
FAULT5096,NODE236,0,2020-12-17 00:00:00,2020-12-09 00:00:00,7,TYPE5,FAULT3,LEVEL2,132 37 49 134 127 102 52,FAIL
FAULT4858,NODE411,3,2020-02-04 00:00:00,2020-01-11 00:00:00,6,TYPE3,FAULT1,LEVEL4,133 83 82 172 196 115 41 53 7 79 62,SUCCESS
FAULT7963,NODE474,0,2020-12-29 00:00:00,2020-12-24 00:00:00,13,TYPE1,FAULT3,LEVEL3,92 37 15 103 85 88 148 58,SUCCESS
FAULT9162,NODE91,2,2020-09-23 00:00:00,2020-09-04 00:00:00,19,TYPE3,FAULT3,LEVEL5,82 46 143 146 60 141 188 10 75 175 13 136 89 113,SUCCESS
FAULT8322,NODE476,2,2020-10-02 00:00:00,2020-09-14 00:00:00,9,TYPE4,FAULT3,LEVEL3,142 165 126 1 10 58,SUCCESS
FAULT2383,NODE31,2,2020-05-03 00:00:00,2020-04-17 00:00:00,6,TYPE2,FAULT1,LEVEL2,108 74 139 164 122 136 150 2 169 71 19 121 66 41 132,FAIL
FAULT1818,NODE453,0,2020-01-21 00:00:00,2020-01-16 00:00:00,12,TYPE5,FAULT2,LEVEL3,67 106 191 152 0 63 125 192 130 70 7 6,FAIL
FAULT2295,NODE307,1,2020-07-20 00:00:00,2020-07-05 00:00:00,19,TYPE3,FAULT2,LEVEL2,114 132 24,SUCCESS
FAULT732,NODE289,0,2020-07-30 00:00:00,2020-07-24 00:00:00,14,TYPE5,FAULT7,LEVEL1,34 20 108 130 71 171 92 186 55 140 91 74 0 54 18,FAIL
FAULT6436,NODE129,0,2020-02-24 00:00:00,2020-02-18 00:00:00,19,TYPE2,FAULT2,LEVEL2,197 13 158 178 95 98 99 81 89 107 28,FAIL
FAULT9216,NODE222,1,2020-06-28 00:00:00,2020-06-18 00:00:00,18,TYPE4,FAULT1,LEVEL1,175 4 39 112 189 146 181 42 16 66 35 163,FAIL
FAULT3526,NODE247,0,2020-11-07 00:00:00,2020-11-02 00:00:00,14,TYPE5,FAULT1,LEVEL3,188 177 143 92 50 201,FAIL
FAULT2147,NODE137,0,2020-04-15 00:00:00,2020-04-13 00:00:00,9,TYPE4,FAULT1,LEVEL2,183 8 93 142 137 103 33,SUCCESS
FAULT4974,NODE496,0,2020-07-20 00:00:00,2020-07-11 00:00:00,14,TYPE2,FAULT8,LEVEL1,107 43 104 122 61 193 132 201 21 53 5,FAIL
FAULT737,NODE363,0,2020-01-26 00:00:00,2020-01-21 00:00:00,20,TYPE2,FAULT8,LEVEL3,170 19 31 39,SUCCESS
FAULT6683,NODE244,0,2020-12-10 00:00:00,2020-12-05 00:00:00,19,TYPE2,FAULT1,LEVEL2,112 106 161 79 70,SUCCESS
FAULT6301,NODE127,0,2020-11-18 00:00:00,2020-11-17 00:00:00,11,TYPE2,FAULT1,LEVEL2,200 176 108 86 109 68 157,FAIL
FAULT5028,NODE216,3,2020-06-23 00:00:00,2020-06-05 00:00:00,17,TYPE1,FAULT6,LEVEL1,42 31 2 124 96 5 125 43 171 169 87 44,FAIL
FAULT5010,NODE335,0,2020-08-05 00:00:00,2020-08-01 00:00:00,2,TYPE3,FAULT2,LEVEL2,12 32 92 14 49 153 64 53 184 150 54 7,SUCCESS
FAULT3336,NODE105,1,2020-04-16 00:00:00,2020-04-06 00:00:00,20,TYPE3,FAULT9,LEVEL4,47 147 201 183 167,FAIL
FAULT4561,NODE482,0,2020-09-18 00:00:00,2020-09-09 00:00:00,7,TYPE1,FAULT6,LEVEL3,131 174 125 93 170 119 128 190 140 52 187 64 6 164,FAIL
FAULT1456,NODE499,1,2020-10-17 00:00:00,2020-10-02 00:00:00,20,TYPE2,FAULT4,LEVEL4,151 67 155 9 139,FAIL
FAULT1496,NODE255,2,2020-08-20 00:00:00,2020-08-02 00:00:00,17,TYPE1,FAULT3,LEVEL3,172 176 135 15 163 105,FAIL
FAULT2803,NODE58,3,2021-01-13 00:00:00,2020-12-21 00:00:00,11,TYPE1,FAULT9,LEVEL1,11 2 172 195 44 183 123 65 192,FAIL
FAULT6955,NODE260,0,2020-04-30 00:00:00,2020-04-22 00:00:00,10,TYPE4,FAULT1,LEVEL4,23 197 178 50,FAIL
FAULT4151,NODE393,0,2020-10-05 00:00:00,2020-09-25 00:00:00,8,TYPE1,FAULT7,LEVEL4,122 90 190 136 50 60 69 182 85 192 124 170 151 149 35,SUCCESS
FAULT2011,NODE161,3,2021-01-10 00:00:00,2020-12-17 00:00:00,11,TYPE2,FAULT1,LEVEL5,190 13 130 185 162 187 145 75 25 35 203,SUCCESS
FAULT8580,NODE125,2,2020-05-31 00:00:00,2020-05-12 00:00:00,20,TYPE1,FAULT1,LEVEL3,59 141 183 118 140 113 35 4 53 14 201 71,FAIL
FAULT142,NODE321,0,2020-07-20 00:00:00,2020-07-11 00:00:00,6,TYPE4,FAULT1,LEVEL3,12 7 63 69 39 1 178 68 19 25 121 22 193 87 123,FAIL
FAULT648,NODE227,2,2020-01-27 00:00:00,2020-01-15 00:00:00,3,TYPE3,FAULT7,LEVEL3,72 93 176 60 202,FAIL
FAULT7887,NODE144,0,2020-09-16 00:00:00,2020-09-07 00:00:00,3,TYPE2,FAULT9,LEVEL4,151 63 110 96 156 3 68 94 178 134 88 29 37,FAIL
FAULT3013,NODE387,0,2020-12-10 00:00:00,2020-12-06 00:00:00,2,TYPE3,FAULT4,LEVEL2,183 6 48 14 80 156 7 53 19 127,SUCCESS
FAULT2437,NODE347,1,2020-06-30 00:00:00,2020-06-19 00:00:00,8,TYPE5,FAULT1,LEVEL2,118 18 169 195 143 144 193,FAIL
FAULT1486,NODE76,1,2020-11-11 00:00:00,2020-11-06 00:00:00,1,TYPE3,FAULT5,LEVEL3,103 91 30 143,SUCCESS
FAULT9140,NODE72,2,2020-02-02 00:00:00,2020-01-11 00:00:00,11,TYPE5,FAULT9,LEVEL2,101 63 79 25 156 169 158 177 20 99 30 137 42 189 61,SUCCESS
FAULT3409,NODE331,1,2020-02-03 00:00:00,2020-01-25 00:00:00,14,TYPE1,FAULT4,LEVEL2,117 25 138 14 38,SUCCESS
FAULT4108,NODE128,0,2020-07-21 00:00:00,2020-07-13 00:00:00,17,TYPE2,FAULT6,LEVEL1,120 86 41 16 67 167,FAIL
FAULT9307,NODE311,3,2020-10-04 00:00:00,2020-09-07 00:00:00,20,TYPE4,FAULT7,LEVEL1,70 17 166 93 157 26 123 44 2 90 191,FAIL
FAULT7952,NODE30,1,2020-05-10 00:00:00,2020-05-02 00:00:00,13,TYPE5,FAULT4,LEVEL2,105 181 72 125 60 61 94 55 144 119 58 158 171 41 65,FAIL
FAULT2554,NODE349,0,2020-07-10 00:00:00,2020-07-07 00:00:00,17,TYPE3,FAULT9,LEVEL2,40 159 135 193 185 179 57 98 190 34 155 23 202,SUCCESS
FAULT8235,NODE266,0,2020-09-27 00:00:00,2020-09-23 00:00:00,0,TYPE4,FAULT2,LEVEL1,154 110 66 14 194 105 137 131,SUCCESS
FAULT6007,NODE146,0,2020-11-10 00:00:00,2020-11-05 00:00:00,19,TYPE5,FAULT5,LEVEL3,173 55 75 16 12 86 117 54 24 64 40 96 143 76 84 203,SUCCESS
FAULT7730,NODE409,0,2020-05-26 00:00:00,2020-05-23 00:00:00,18,TYPE4,FAULT8,LEVEL2,154 162 74 145 177 73 117 70 62 192 147 170,FAIL
FAULT4515,NODE64,1,2020-01-17 00:00:00,2020-01-05 00:00:00,17,TYPE5,FAULT1,LEVEL1,172 58 159 163 77 131 202,FAIL
